羅馬字	漢字	頻率
tsong-we	總會	2
tsong-z	總是	1
tsu	租	1
tsu	阻	1
tsu-cʽih	租出	3
tsu-djü	阻住	10
tsu-feh-djü	阻弗住	2
tsu-kah-sing	阻隔心	1
tsu-tsong	祖宗	27
tsu-tsong-go	祖宗個	2
tsæ	再	113
tsæ	災	1
tsæ	載	1
tsæ-feh	再弗	3
tsæ-kyʽi	載去	1
tsæ-leh	載勒	2
tsæ-læ	載來	1
tsæ-næn	災難	6
tsæ-næn-go	災難個	3
tsæ-sæn	再三	4
tsæ-ve	再𣍐	25
tsæ-weh	再活	1
tsæ-wô	再話	18
tsæn	斬	8
tsæn	趲	2
tsæn-dön	斬斷	1
tsæn-go	斬個	1
tsæn-ko	趲過	1
tsæn-ko-kyʽi	趲過去	1
tsæn-lôh	斬落	2
tsæn-me	讚美	115
tsæn-me-go	讚美個	1
tsæn-me-s	讚美詩	1
tsæn-me-ts	讚美之	1
tsæn-sah	斬煞	1
tsô	遮	3
tsô	榨	1
tsô-djü	遮住	6
tsô-en	遮暗	1
tsô-ing	遮蔭	1
tsô-kæ	遮蓋	1
tsô-sah	遮煞	3
tsôh	作	7
tsôh	築	1
tsôh-cʽih	作出	1
tsôh-hying	作興	9
tsôh-hying-go	作興個	1
tsôh-leh	摘了	1
tsôh-leh	斫勒	1
tsôh-tao	斫倒	2
tsông	葬	22
tsông	裝	2
tsông	章	1
tsông-go	葬個	1
tsông-kæn	葬間	4
tsông-kæn-go	葬間個	1
tsông-leh	葬勒	1
tsông-leh	裝勒	1
tsông-li	章裏	2
tsông-læ	葬來	4
tsông-lông	蟑螂	2
tsông-mun	裝滿	1
tsông-pæn	裝扮	2
tsông-sih	裝飾	1
tsông-sih-hao-de	裝飾好了	1
tsʽ	刺	4
tsʽ	雌	4
tsʽ	此	2
tsʽ-bang	刺棚	7
tsʽ-di	此地	14
tsʽ-di-go	此地個	1
tsʽ-go	雌個	4
tsʽ-hwu	刺虎	1
tsʽ-jü	次序	1
tsʽ-kyü	此句	2
tsʽ-li	雌驢	2
tsʽ-li-ts	雌驢子	1
tsʽ-loh	雌鹿	1
tsʽ-ngeo	雌牛	2
tsʽ-sæn-yiang	雌山羊	2
tsʽ-teng	此等	1
tsʽ-wu-yiang	雌湖羊	1
tsʽ-yiang	雌羊	2
tsʽ-yüong	雌雄	5
tsʽa	差	76
tsʽa-kyʽi	差去	1
tsʽa-kyʽi-go	差去個	1
tsʽa-læ	差來	3
tsʽa-læ-go	差來個	1
tsʽa-nying	差人	5
tsʽa-s	差使	3
tsʽah	拆	4
tsʽah-diao	拆掉	3
tsʽang-leh	撐勒	1
tsʽang-tæn-kyʽi	撐帶起	1
tsʽao	草	1
tsʽao-kʽeo	草寇	1
tsʽao-liao	草料	3
tsʽao-mih	抄滅	4
tsʽao-mih-de	抄滅了	1
tsʽao-mih-go	抄滅個	1
tsʽao-moh	草木	2
tsʽao-nao	吵鬧	1
tsʽao-peng	抄本	1
tsʽe	催	5
tsʽeh	撮	3
tsʽeh-doh-feh-tao	測度弗到	3
tsʽeh-en	漆暗	1
tsʽeh-ing-ts	惻隱之	1
tsʽeng	忖	22
tsʽeng-cʽih	忖出	3
tsʽeng-deo	忖頭	2
tsʽeng-feh-tao	忖弗到	3
tsʽeng-feh-tao-go	忖弗到個	1
tsʽeng-kyʽi	忖起	1
tsʽeng-tao	忖到	16
tsʽeng-tsʽeng	忖忖	3
tsʽeng-tsʽeng-kʽen	忖忖看	1
tsʽeng-zông	村上	2
tsʽeo	湊	4
tsʽeo-de	湊隊	1
tsʽi-ts	妻子	107
tsʽi-ts-go	妻子個	2
tsʽi-ts-teng	妻子等	1
tsʽi-tsʽi	悽悽	2
tsʽi-tsʽi	棲棲	1
tsʽia	且	16
tsʽia-kwu	且顧	2
tsʽia-kʽen	且看	20
tsʽia-tʽing	且聽	1
tsʽiang	槍	1
tsʽiang-deh	搶奪	6
tsʽiang-kyʽi	搶去	1
tsʽiang-kyʽi-kæn	搶去間	1
tsʽiang-leh	搶了	1
tsʽiang-pô	槍笆	2
tsʽiang-tsʽiang	搶槍	1
tsʽiao-li	俏麗	1
tsʽih	七	12
tsʽih	切	2
tsʽih-be	七倍	2
tsʽih-deo	七頭	8
tsʽih-dzing	七情	1
tsʽih-go	七個	23
tsʽih-jih	七十	3
tsʽih-jih-go	七十個	2
tsʽih-jih-ng	七十五	2
tsʽih-jih-tsʽih	七十七	2
tsʽih-nyih	七日	3
tsʽih-nyih-go	七日個	5
tsʽih-nyin	七年	8
tsʽih-nyin-go	七年個	1
tsʽih-pah	七百	1
tsʽih-pah-jih	七八十	1
tsʽih-te	七對	2
tsʽih-ts	赤子	1
tsʽih-tsah	七隻	3
tsʽih-tsao	七遭	4
tsʽih-tsʽ	切齒	1
tsʽih-tsʽ-tsʽih-ʽeng	切齒切恨	1
tsʽih-tsʽih	切切	2
tsʽih-tsʽih-dzæ-sing	切切在心	2
tsʽih-yüih	七月	1
tsʽih-zo	七座	1
tsʽih-ʽeng	切恨	1
tsʽin	遷	2
tsʽin-ding	千定	5
tsʽin-ko-væn-zia	千過萬謝	2
tsʽin-ko-væn-zia	千歌萬謝	1
tsʽin-kying	千斤	1
tsʽin-pin-væn-hwô	千變萬化	1
tsʽin-tsong	千總	1
tsʽin-tsʽin	千千	2
tsʽin-tsʽiu	千秋	2
tsʽin-tu	遷都	1
tsʽin-væn	千萬	7
tsʽin-væn-liang	千萬兩	1
tsʽing	請	78
tsʽing	稱	4
tsʽing	親	4
tsʽing	清	2
tsʽing-cü	親嘴	2
tsʽing-foh	清福	1
tsʽing-gying	親近	22
tsʽing-hwu	稱呼	35
tsʽing-kyih	清潔	6
tsʽing-kyih-go	清潔個	1
tsʽing-kyün	親眷	5
tsʽing-kyün-go	親眷個	1
tsʽing-kyʽi-kæn	請去間	1
tsʽing-kæn-go	請間個	3
tsʽing-kʽeo	親口	2
tsʽing-læ	請來	1
tsʽing-meng	請問	3
tsʽing-ng	親兒	1
tsʽing-ngæn	親眼	8
tsʽing-nô	親囡	1
tsʽing-sang	親生	2
tsʽing-sing	清醒	4
tsʽing-siu	親手	3
tsʽing-tao	請到	2
tsʽing-ting	清盯	4
tsʽing-tsao	清早	1
tsʽing-tsæn	稱讚	22
tsʽing-tsʽ	趁此	3
tsʽing-tsʽao	青草	6
tsʽing-tsʽing	親親	5
tsʽing-tʽin	青天	1
tsʽing-tʽong-de	清通了	2
tsʽing-æ	親愛	2
tsʽing-æ-go	親愛個	10
tsʽiu-cʽih-læ	抽出來	2
tsʽiu-miao	抽苗	3
tsʽiu-ngô	抽芽	1
tsʽo	錯	2
tsʽo-cʽü	錯處	6
tsʽo-de	錯了	3
tsʽo-loh	錯落	1
tsʽo-lôh	錯落	3
tsʽo-lôh-de	錯落了	1
tsʽong-ming	聰明	31
tsʽong-ming-go	聰明個	6
tsʽong-ming-leh-kying	聰明勒緊	1
tsʽu	醋	2
tsʽu-ih	初一	1
tsʽu-ih-go	初一個	1
tsʽu-mæn	粗蠻	1
tsʽæ	睬	3
tsʽæ-hwô	菜花	1
tsʽæ-hwô-dong	菜花銅	1
tsʽæ-mo	猜摩	1
tsʽæ-su	菜蔬	4
tsʽæn-nyih	產業	27
tsʽæn-nyiæn	懺唸	2
tsʽæn-nyiæn-go	懺唸個	1
tsʽæn-nyiæn-kyi	懺唸記	1
tsʽô	差	9
tsʽô	岔	1
tsʽô-cʽih	岔出	1
tsʽô-feh-to	差弗多	8
tsʽô-feh-to-go	差弗多個	1
tsʽô-lôh	差落	1
tsʽô-tin	瘥點	1
tsʽô-ts	車子	7
tsʽô-tô	差朵	1
tsʽô-yün	差遠	1
tsʽông	唱	24
tsʽông-cʽih	唱出	1
tsʽông-cʽih-læ	唱出來	1
tsʽông-hao	唱好	2
tsʽông-kwʽu	倉庫	2
tsʽông-kyʽi	唱起	4
tsʽông-kyʽi-læ	唱起來	2
tsʽông-li	倉裏	1
tsʽông-s	唱詩	2
tsʽông-zao	創造	10
tsʽông-zao-go	創造個	1
tsʽông-zao-ih-nen	創造一男	1
tsʽön-lôh	竄落	2
tsʽön-teh	攛掇	2
tsʽön-we	篡位	1
tu	都	538
tu-gyi	妒忌	1
tu-gyi-sing	妒忌心	1
tu-jing-din	都神殿	1
tu-kyi	都計	2
tu-z	都是	3
tæn	單	7
tæn	擔	4
tæn	膽	1
tæn-boh	單薄	1
tæn-deo	擔頭	2
tæn-diao	撣掉	1
tæn-koh	耽擱	8
tæn-koh-go	耽擱個	4
tæn-koh-tong-go	耽擱東個	1
tæn-kôh-kyi	耽擱記	1
tæn-kôh-kæn	耽擱間	1
tæn-kông	擔綱	2
tæn-teng	單等	2
tæn-ts	膽子	10
tæn-tsih	單只	21
tæn-tsih-siao	單只消	1
tæn-tsʽing	丹青	2
tæn-tông	擔當	1
tô-hwô	朵化	19
tô-hwô-go	朵化個	1
tôh-fah-ts-deo	篤發之頭	1
tôh-zah-deo-en	篤石頭案	1
tông	當	27
tông	擋	4
tông-cong-nyiang	當中央	4
tông-deo	當頭	4
tông-feh-djü	當弗住	1
tông-feh-kyʽi	當弗起	2
tông-feh-kyʽi	擋弗起	1
tông-kæ	當該	11
tông-leh	擋勒	2
tông-leh-kyʽi	當勒起	1
tông-min-zin	當面前	2
tông-nyih	當日	1
tông-nyin	當年	1
tông-ping	當兵	1
tông-tsʽu	當初	1
tông-tsʽu-ts	當初子	3
tông-yia	當夜	4
tông-z	當時	4
tön	斷	7
tön	煅	1
tön-go	短個	2
tön-lin	鍛鍊	1
tön-tin	短點	2
tön-tsing	端正	2
tön-tsing-go	端正個	1
tʽa	拖	1
tʽa-bing	太平	22
tʽa-bing-go	太平個	3
tʽa-bing-ts	太平之	2
tʽa-da-nyi-li	泰大尼里	1
tʽa-ing	太陰	2
tʽa-kyʽüoh	拖喫	1
tʽa-kyʽüoh-de	拖喫了	1
tʽa-kæn	太監	3
tʽa-lah	他拉	8
tʽa-læ-go	拖來個	1
tʽa-nyiao	討饒	2
tʽa-sæn	泰山	1
tʽa-ts	太子	1
tʽa-tʽa-bing-bing-de	太太平平了	2
tʽa-yiang	太陽	10
tʽah	塔	2
tʽah-zông	榻上	1
tʽao	討	18
tʽao	套	2
tʽao-go	討個	1
tʽao-væn	討飯	2
tʽao-wæn	討還	2
tʽao-wæn-de	討還了	1
tʽao-z	討是	1
tʽe	退	3
tʽe	推	1
tʽe-cün-kyʽi	退轉去	1
tʽe-cʽih	推出	1
tʽe-de	退了	3
tʽe-dz	推辭	1
tʽe-hweng-de	退婚了	1
tʽe-kʽæ	推開	1
tʽe-leh	退了	1
tʽe-lo	推羅	6
tʽe-loh	退落	2
tʽe-loh-kyʽi	退落去	1
tʽe-lu	退路	1
tʽe-peh	推撥	2
tʽe-pæn	推扳	4
tʽe-tao	推倒	3
tʽe-we	退位	1
tʽeh	忒	1
tʽeh	脫	1
tʽeh-cʽih	脫出	4
tʽeh-diao	脫掉	4
tʽeh-dzing	脫盡	2
tʽeh-lih	脫力	3
tʽeh-lôh	脫落	2
tʽeh-yüih	脫穴	1
tʽen-dzæ	貪財	1
tʽen-ts	探子	7
tʽen-tsiu-go	貪酒個	1
tʽen-zih	貪食	1
tʽeng-diao	吞掉	1
tʽeng-diao	褪掉	1
tʽeng-diao-leh	褪掉了	1
tʽeng-kyʽi	氽去	3
tʽeng-kyʽüoh	吞喫	4
tʽeng-kyʽüoh-de	吞喫了	4
tʽeng-loh	吞落	1
tʽeng-læ	氽來	1
tʽeng-lôh-kyʽi	吞落去	1
tʽeo	偷	6
tʽeo-bun	偷伴	6
tʽeo-dao	偷盜	4
tʽeo-kwông	透光	2
tʽeo-kwông-go	透光個	1
tʽeo-kyʽi	偷去	1
tʽeo-kyʽi-go	偷去個	1
tʽeo-lah	偷勒	1
tʽeo-leh-kyʽi-de	偷勒去了	1
tʽeo-pʽô	偷怕	1
tʽeo-tih-de	偷的了	1
tʽi	替	21
tʽi	體	1
tʽi-deo	剃頭	1
tʽi-dæ	替代	3
tʽi-min	體面	9
tʽi-tsih	體質	1
tʽiah	貼	2
tʽiah-kæn	貼間	1
tʽiah-sah-lo-nyi-kyüô	帖撒羅尼迦	2
tʽiao	挑	3
tʽiao	糶	2
tʽiao-feh-dong	挑弗動	1
tʽiao-ko-kyʽi-de	跳過去了	1
tʽiao-leh-kyʽi	挑勒去	1
tʽiao-loh	跳落	1
tʽiao-lôh	跳落	6
tʽiao-lôh-kyʽi	跳落去	1
tʽiao-peh	糶撥	1
tʽiao-shün	挑選	4
tʽiao-shün-go	挑選個	9
tʽiao-so	挑唆	5
tʽiao-vu	跳舞	3
tʽih	鐵	7
tʽih-go	鐵個	1
tʽih-lin	鐵鍊	2
tʽih-seh-vu-r-go	鐵色無二個	1
tʽih-ziang	鐵匠	1
tʽin	天	86
tʽin-coh	天竺	1
tʽin-cü-kyiao	天主教	4
tʽin-cü-kyiao-go	天主教個	1
tʽin-cʽông	天窗	2
tʽin-di	天地	29
tʽin-di-go	天地個	3
tʽin-dông	天堂	7
tʽin-dông-go	天堂個	2
tʽin-dông-li	天堂裏	1
tʽin-go	天個	4
tʽin-koh	天國	26
tʽin-koh-go	天國個	11
tʽin-koh-li	天國裏	10
tʽin-kyi	天機	1
tʽin-kyʽi	天氣	1
tʽin-kô	天家	2
tʽin-kʽong-li	天空裏	6
tʽin-lao	天牢	1
tʽin-li	天裏	18
tʽin-li	天理	1
tʽin-li-go	天裏個	22
tʽin-liang	天亮	4
tʽin-læ	天來	1
tʽin-læ-go	天來個	2
tʽin-nyiang	天亮	25
tʽin-ping	天兵	1
tʽin-s	天使	67
tʽin-s-tsiang	天使長	1
tʽin-sang-dzing-go	天生成個	1
tʽin-sang-go	天生個	1
tʽin-tsiang	天將	1
tʽin-tsʽô-di-yün	天差地遠	2
tʽin-vu	天父	100
tʽin-vu-go	天父個	9
tʽin-væn-pah	天凡百	1
tʽin-yiao	天搖	2
tʽin-yiao-di-dong	天搖地動	1
tʽin-zông	天上	91
tʽin-zông-go	天上個	18
tʽin-ʽen	天旱	1
tʽin-ʽô	天下	31
tʽin-ʽô-go	天下個	7
tʽing	聽	121
tʽing-feh-tsing	聽弗進	1
tʽing-go	聽個	3
tʽing-kyin	聽見	2
tʽing-leh-cʽih	聽勒出	1
tʽing-meng	聽聞	100
tʽing-meng-de	聽聞了	5
tʽing-meng-go	聽聞個	9
tʽing-meng-gyi	聽聞其	2
tʽing-meng-ko	聽聞過	1
tʽing-meng-ts	聽聞仔	3
tʽing-tong	聽從	1
tʽing-tong	聽東	1
tʽing-tʽing	聽聽	1
tʽing-yia	聽呀	1
tʽo-cʽih	拖出	1
tʽo-cʽih-kyʽi	拖出去	2
tʽo-zông	拖上	1
tʽoh	託	4
tʽoh-fu	託付	1
tʽong	統	7
tʽong	通	3
tʽong-cü	通知	24
tʽong-gong	統共	6
tʽong-kwʽu	痛苦	1
tʽong-kwʽu-go	痛苦個	1
tʽong-leh	痛勒	2
tʽong-pao	通報	4
tʽong-sing	統性	10
tʽong-tsong	統總	2
tʽong-z	通事	1
tʽong-ʽang-dzin	通行錢	1
tʽong-ʽang-go	通行個	1
tʽong-ʽeng	痛恨	1
tʽu	吐	7
tʽu	土	1
tʽu-m	土姆	1
tʽu-pah	土八	1
tʽu-pah-kæ-ing	土八該隱	2
tʽu-r-kyi	土耳基	1
tʽu-tsʽæn	土產	2
tʽu-wô	土話	1
tʽæ	胎	5
tʽæ-li	胎裏	3
tʽæ-li-go	胎裏個	1
tʽæn	嘆	1
tʽæn-kyʽi	嘆氣	2
tʽæn-kʽæ	攤開	1
tʽæn-li	灘裏	1
tʽæn-sih	嘆息	1
tʽô-kʽong	跺空	1
tʽôh	託	7
tʽông-jün	倘然	1
u	熓	5
u	捂	1
u	烏	1
u-de	熓了	1
u-dông	烏蕩	33
u-fong	烏風	1
u-fong-mang-pao	烏風猛暴	1
u-go	熓個	2
u-li-üô-go	烏利亞個	1
u-long-song	烏龍送	1
u-sah	烏薩	1
u-sen	烏碎	102
u-si-üô	烏西亞	2
u-su	惡愫	5
u-su-go	惡愫個	2
u-wæ	污壞	1
u-w̆e	污穢	5
u-z	烏士	2
un-tsæn	碗盞	4
vah	伐	14
vah	罰	6
vah-cʽih	罰出	1
vah-go	罰個	3
vah-ko-tsiu	罰過咒	2
vah-lôh	罰落	1
vah-nyün	罰願	1
vah-tsing	罰進	3
vah-tsiu	罰咒	39
vah-tsiu-go	罰咒個	2
vah-tsiu-ko-liao	罰咒過了	1
vah-ôh	罰惡	4
ve	𣍐	44
veh-go	佛個	1
veh-kyiao	佛教	1
veh-lo-leng-s	佛羅倫斯	1
veh-læn-si	佛蘭西	3
veng	墳	14
veng	文	1
veng-deo	墳頭	4
veng-di	墳地	1
veng-di-go	墳地個	3
veng-go	墳個	2
veng-kʽo-li	墳窠裏	4
veng-li	文理	7
veng-li	墳裏	1
veng-lu	紋路	6
veng-lu-go	紋路個	2
veng-mo	墳墓	28
veng-mo-li	墳墓裏	2
veng-nga	分外	6
veng-veng	份份	1
veng-zi	焚自	2
veo-seng	復生	2
veo-weh	復活	2
veo-weh-nyih	復活日	1
veo-weh-ts	復活之	1
veo-yi	負義	1
vi-dzeng	未曾	2
vi-kʽo-cü	未可知	1
vi-læ	未來	1
vi-min	未免	4
vi-pih	未必	1
vi-su-vi	維蘇維	3
voh	服	20
voh	復	1
voh-læ	伏來	1
voh-z	服侍	48
voh-z-go	服侍個	1
vong	甮	9
vong	逢	3
vong	奉	1
vong-de	甮了	2
vong-hyüong	逢凶	3
vong-li	縫裏	4
vong-tsʽa	奉差	1
vu	父	10
vu	無	3
vu	武	1
vu-cong	無終	2
vu-cʽü	無處	1
vu-djôh	附着	1
vu-dzing	無盡	10
vu-dzong	無從	1
vu-fah	無法	1
vu-feh	無弗	1
vu-feh-en-w̆eng	無弗安穩	1
vu-fi	無非	3
vu-gyüong	無窮	27
vu-gyüong-dzing	無窮盡	7
vu-gyüong-vu-dzing	無窮無盡	1
vu-hwô-ko	無花果	11
vu-ing	無影	1
vu-kao-tsih	無酵節	1
vu-kao-tsih-go	無酵節個	2
vu-kwu	無故	3
vu-kyʽi	浮起	1
vu-kô-ts	無價之	1
vu-lih-liang	無力量	2
vu-lu	霧露	2
vu-meo	父母	4
vu-meo	無謀	1
vu-ngen	無岸	3
vu-ngæ	無礙	1
vu-nyih-ts	武藝子	5
vu-pi	無比	10
vu-pih-ts	務必子	1
vu-pin	無邊	3
vu-s	無始	2
vu-s	無私	1
vu-s-vu-cong	無始無終	1
vu-sing-go	無心個	1
vu-sô	無所	1
vu-sô-peh-cü	無所不知	2
vu-sô-peh-dzæ	無所不在	5
vu-sô-peh-neng	無所不能	1
vu-te	無對	5
vu-ti	無底	1
vu-tih	附的	2
vu-tih-go	附的個	5
vu-tsong	無蹤	1
vu-tsʽin	無千	1
vu-tsʽin-da-væn	無千大萬	1
vu-tʽin	無天	1
vu-væn	無萬	1
vu-yin	無言	1
vu-yiu	無有	8
vu-yün	無緣	2
vu-yün-vu-kwu	無緣無故	1
vu-yüong	無用	1
vu-ün	無冤	1
vu-ʽæ	無害	1
væn	犯	4
væn	萬	4
væn	飯	2
væn-be	萬倍	2
væn-cong-nying	萬衆人	1
væn-cü-ts	萬主之	1
væn-djoh	犯着	2
væn-djôh	犯着	4
væn-foh	萬福	4
væn-foh-ts	萬福之	7
væn-gyün	萬權	1
væn-jing-ts	萬神之	2
væn-jün	萬善	1
væn-ko	犯過	1
væn-koh	萬國	24
væn-koh-go	萬國個	4
væn-koh-kyiu-tsiu	萬國九州	2
væn-koh-nying	萬國人	1
væn-leh	犯勒	2
væn-ming	萬民	3
væn-nao	煩惱	1
væn-nying	犯人	8
væn-nying	萬人	1
væn-pah	凡百	125
væn-pah-go	凡百個	2
væn-tsi	燔祭	3
væn-tsʽæn	飯餐	5
væn-veh	萬物	16
væn-veh-go	萬物個	2
væn-veh-ts	萬物之	3
væn-væn	萬萬	7
væn-wô	繁華	1
væn-wô-ts	萬華之	1
væn-wông	藩王	7
væn-wông	萬王	1
væn-wông-go	藩王個	4
væn-wông-ts	萬王之	9
væn-wông-ts-wông	萬王之王	1
væn-yiu-ts	萬有之	1
væn-ze	犯罪	19
vông	望	1
vông-eng	忘恩	1
vông-kæn	房間	1
vông-li	房裏	4
vông-ts	房子	1
vông-veng	房分	1
wa	還	163
wa-iao	還要	1
wa-we	還會	1
wa-yiu	還有	147
wa-yiu-sing	還有星	4
wa-z	還是	40
wang-dzæ	橫財	1
we	會	850
we	爲	20
we	位	4
we	回	1
we-be	違背	9
we-deo	回頭	1
we-djü	圍住	4
we-fi	爲非	1
we-foh	回覆	2
we-hyiang	茴香	1
we-ih	爲一	1
we-leh	爲了	156
we-long	圍攏	1
we-long	會攏	1
we-ne-seh	韋內瑟	2
we-ne-seh	韋內色	1
we-nyih	爲業	2
we-nying	爲人	3
we-nying-dzæ-shü	爲人在世	1
we-sing-cün-i	回心轉意	15
we-sing-cün-i-de	回心轉意了	1
we-sing-cün-i-go	回心轉意個	2
we-su	回數	2
we-teh	回答	94
we-teh-leh	回答勒	2
we-ts	回子	4
we-ts	爲止	3
we-we	會會	1
we-we	爲爲	1
we-we-kyiao	回回教	1
we-zi	匯齊	3
we-ziao	圍繞	2
weh	活	42
weh	𣝗	2
weh-be	活被	1
weh-cün	活轉	12
weh-cün-de	活轉了	1
weh-cün-læ	活轉來	26
weh-cün-læ-de	活轉來了	5
weh-cün-læ-go	活轉來個	7
weh-de	活了	3
weh-djông-weh-tin	活撞活顛	3
weh-dong-de	活動了	1
weh-go	活個	28
weh-go	𣝗個	1
weh-gyi	活其	1
weh-ko	活過	1
weh-kæn	活間	1
weh-ling	活靈	25
weh-ling-go	活靈個	3
weh-lu	活路	2
weh-ming	活命	31
weh-ming-go	活命個	7
weh-nying-go	活人個	3
weh-pʽah-pʽah-di	活潑潑地	2
weh-shü	活水	2
weh-tong	活東	2
weh-tong-go	活東個	3
weh-tsi	活祭	2
weh-veh	活物	1
weh-zin	活前	24
weng-dzeh	混雜	3
weng-ling	魂靈	3
weng-sing	渾身	8
wu-bing	戶平	1
wu-du	糊塗	1
wu-kʽeo	戶口	15
wu-leh	戶勒	1
wu-li	狐狸	1
wu-liang-vông	戶糧房	2
wu-long	胡嚨	3
wu-s	戶斯	1
wu-sing	戶伸	1
wu-sæn	戶珊	2
wu-yiang	湖羊	7
wun	完	2
wun	換	2
wun-de	換了	4
wun-de	完了	2
wun-djün	完全	6
wun-ko	換過	1
wun-kong	完工	3
wun-kyi	黃狗	5
wun-leh	換勒	1
wun-sing	換新	2
wun-wun	完完	1
wun-wun	緩緩	1
wæ	懷	3
wæ	外	1
wæ-diao	壞掉	3
wæ-kyʽi	懷起	1
wæ-sing	懷聲	1
wæ-wæ	懷懷	4
wæ-wæ-hyiang	懷懷響	6
wæn	還	23
wæn-cʽih	還出	1
wæn-de	還了	1
wæn-go	還個	1
wæn-næn	患難	8
wæn-næn-go	患難個	1
wæn-næn-ts	患難之	1
wæn-pao	還報	2
wæn-wun	還完	3
wô	話	1475
wô-cʽih	話出	1
wô-cʽih-læ	話出來	1
wô-djôh-de	話着了	4
wô-fah	話法	2
wô-feh-læ	話弗來	1
wô-go	話個	15
wô-hyiang	話向	2
wô-hyiang-ng-dao	話向爾道	1
wô-ko	話過	2
wô-ko-de	話過了	1
wô-ko-go	話過個	1
wô-ko-liao	話過了	1
wô-kyʽi-læ	話起來	2
wô-leh	話勒	1
wô-tih	話的	4
wô-tæn-læ	話帶來	1
wô-wô	話話	4
wô-wô	華華	1
wông	王	96
wông	皇	1
wông-djong	蝗蟲	2
wông-go	王個	4
wông-kong	王宮	1
wông-kong	皇宮	1
wông-kong-li	王宮裏	2
wông-kʽong	惶恐	10
wông-seng	王孫	1
wông-ti	皇帝	93
wông-ti-de	皇帝了	1
wông-ti-go	皇帝個	4
wông-zông	皇上	1
w̆a	壞	21
w̆a-cʽu	壞處	1
w̆a-cʽü	壞處	4
w̆a-de	壞了	3
w̆a-go	壞個	4
w̆a-hyiang-fông	壞鄉方	1
w̆a-leh	壞勒	1
w̆a-nying	壞人	5
w̆a-pʽe-ts	壞坯子	1
w̆a-z	壞事	1
w̆a-z	壞是	1
w̆ang-pang-hyüing-liu-go	橫綳勛流個	1
w̆e-fong	威風	1
w̆e-kyʽüoh	委曲	6
w̆e-nyi	威儀	2
w̆e-nyin	威嚴	8
w̆e-u	穢污	3
w̆e-u-pah-la	穢污八剌	1
w̆eh-kʽæ-ts	挖開仔	1
w̆eng-tông	穩當	1
w̆eng-w̆eng	穩穩	2
w̆eng-ziu	溫柔	3
w̆eng-ziu-go	溫柔個	1
w̆æn	娃	1
w̆æn-kyʽüoh	彎曲	2
w̆æn-kyʽüoh-go	彎曲個	3
w̆æn-we	挽回	3
w̆æn-we-cün	挽回轉	1
w̆ông-w̆ông	往往	2
w̆ông-zin	往前	1
yi	又	365
yi	遺	4
yi	以	2
yi-da-li	以大利	29
yi-da-nô	以大拿	2
yi-deh	以特	1
yi-dong	移動	1
yi-fah	以法	1
yi-fah-da	以法大	5
yi-fah-lin	以法蓮	8
yi-fah-lin-go	以法蓮個	3
yi-feh	以弗	1
yi-feh-da	以法大	1
yi-feh-dong	移弗動	1
yi-feh-leng	以弗崙	10
yi-feh-leng-go	以弗崙個	2
yi-hyi	以希	1
yi-hyü	又虛	1
yi-jih-go	又實個	1
yi-jih-koh	以實各	2
yi-jih-mô-li	以實瑪利	16
yi-jih-mô-li-go	以實瑪利個	5
yi-ko-kyʽi	移過去	2
yi-kying	已經	142
yi-kying-hying-wông	已經興旺	1
yi-lah	以拉	3
yi-lah-da	以拉大	1
yi-lah-sah	以拉撒	2
yi-leng	以倫	1
yi-leng-go	以倫個	2
yi-li	以利	5
yi-li-fah	以利法	5
yi-li-fah-go	以利法個	2
yi-li-lo-hyi	以利羅熙	1
yi-li-sô	以利沙	1
yi-li-üô	以利亞	18
yi-li-üô-kying	以利亞敬	2
yi-li-üô-sah	以利亞撒	3
yi-lih	以律	2
yi-lih	以力	1
yi-loh-go	遺落個	1
yi-læ	以來	1
yi-læn	以攔	3
yi-læn	以蘭	1
yi-lôh	遺落	1
yi-lôh-tong	遺落東	1
yi-mi	以米	1
yi-mô-ne-lih	以馬內力	5
yi-mô-nu-lih	以馬努力	1
yi-no-z	以挪士	6
yi-noh	以諾	8
yi-noh-go	以諾個	1
yi-pah	以八	1
yi-sah	以撒	82
yi-sah-go	以撒個	12
yi-sah-kyüô	以薩迦	3
yi-sao	以掃	73
yi-sao-go	以掃個	9
yi-seh-kyüô-go	以薩迦個	1
yi-seh-lih	以色列	54
yi-seh-lih-go	以色列個	9
yi-shü-yi	以書以	1
yi-shü-üô	以書亞	1
yi-sæ-üô	以賽亞	7
yi-tong	以東	8
yi-tong-go	以東個	5
yi-tsʽah	以察	2
yi-tsʽah-go	以察個	1
yi-tʽu-mæ	以土買	1
yi-we	又會	1
yi-z	又是	2
yi-z-kyüô	以士迦	1
yi-z-leng	以士崙	2
yi-z-peng	以士本	1
yi-zin	以前	23
yi-zin-go	以前個	1
yi-ʽeo	以後	46
yi-ʽeo	異候	1
yi-ʽô-go	以下個	1
yia	也	503
yia	夜	22
yia	呀	5
yia	野	3
yia-deo	夜頭	7
yia-kwʽa	夜快	18
yia-kyʽi-go	野氣個	1
yia-li	夜裏	2
yia-siu	野獸	17
yia-su	耶穌	2
yia-tao	夜到	23
yia-tao-den	夜到頭	2
yia-tiao	野鳥	1
yia-tsʽao	野草	2
yia-yia	夜夜	3
yia-yia	爺爺	1
yia-yiu	也有	2
yia-z	也是	3
yiah	藥	1
yiah-lih	協力	4
yiah-sao	翼梢	1
yiah-z	鑰匙	1
